"trick_slug","symbolic_group_id","membership_reason","confidence","source"
"toe_whirling_swirl","back-spin-dex","base_trick=swirl","high","base_trick mapping"
"toe_whirling_swirl","swirl-rotational-topology","base_trick=swirl","high","topology heuristic"
"toe_whirling_swirl","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"toe_whirling_swirl","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"toe_whirr","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"tomahawk","ducking-family","modifier_link=ducking","high","freestyle_trick_modifier_links"
"tomahawk","front-spin-dex","base_trick=whirl","high","base_trick mapping"
"tomahawk","paradox-family","modifier_link=paradox","high","freestyle_trick_modifier_links"
"tomahawk","whirl-rotational-topology","base_trick=whirl","high","topology heuristic"
"tombstone","drifter-miraging-clipper-topology","base_trick=drifter","high","topology heuristic"
"tombstone","stepping-family","modifier_link=stepping","high","freestyle_trick_modifier_links"
"torque","osis-rotational-topology","base_trick=osis","high","topology heuristic"
"triple_around_the_world","atw-leg-circle-topology","base_trick=around_the_world","high","topology heuristic"
"triple_around_the_world","leggy-circle","base_trick=around_the_world","high","base_trick mapping"
"triple_mirage","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"triple_mirage","mirage-topology","base_trick=mirage","high","topology heuristic"
"triple_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"triple_swirl","back-spin-dex","base_trick=swirl","high","base_trick mapping"
"triple_swirl","swirl-rotational-topology","base_trick=swirl","high","topology heuristic"
"tripwalk","butterfly-wing-topology","base_trick=butterfly","high","topology heuristic"
"tripwalk","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"tripwalk","quantum-family","modifier_link=quantum","high","freestyle_trick_modifier_links"
"tripwalk","wing-motion-dex","base_trick=butterfly","high","base_trick mapping"
"twirl","osis-rotational-topology","base_trick=osis","high","topology heuristic"
"venom","barfly-double-loop-topology","base_trick=barfly","high","topology heuristic"
"venom","spinning-family","modifier_link=spinning","high","freestyle_trick_modifier_links"
"venom","stepping-family","modifier_link=stepping","high","freestyle_trick_modifier_links"
"vortex","drifter-miraging-clipper-topology","base_trick=drifter","high","topology heuristic"
"vortex","gyro-family","modifier_link=gyro","high","freestyle_trick_modifier_links"
"warp","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"warp","mirage-topology","base_trick=mirage","high","topology heuristic"
"weaving_butterfly","butterfly-wing-topology","base_trick=butterfly","high","topology heuristic"
"weaving_butterfly","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"weaving_butterfly","wing-motion-dex","base_trick=butterfly","high","base_trick mapping"
"weaving_clipper","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"weaving_drifter","drifter-miraging-clipper-topology","base_trick=drifter","high","topology heuristic"
"weaving_eclipse","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"weaving_illusion","hippy-out-dex","base_trick=illusion","high","base_trick mapping"
"weaving_illusion","illusion-topology","base_trick=illusion","high","topology heuristic"
"weaving_legover","leggy-pass","base_trick=legover","high","base_trick mapping"
"weaving_legover","legover-topology","base_trick=legover","high","topology heuristic"
"weaving_mirage","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"weaving_mirage","mirage-topology","base_trick=mirage","high","topology heuristic"
"weaving_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"weaving_osis","osis-rotational-topology","base_trick=osis","high","topology heuristic"
"weaving_pickup","pickup-topology","base_trick=pickup","high","topology heuristic"
"weaving_pickup","under-foot-scoop","base_trick=pickup","high","base_trick mapping"
"weaving_symposium_mirage","no-plant-while-symposium","modifier_link=symposium","high","execution-pattern rule"
"weaving_symposium_mirage","symposium-family","modifier_link=symposium","high","freestyle_trick_modifier_links"
"weaving_symposium_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"weaving_toe_stall","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"weaving_whirl","front-spin-dex","base_trick=whirl","high","base_trick mapping"
"weaving_whirl","whirl-rotational-topology","base_trick=whirl","high","topology heuristic"
"whirl","directional-reverse-pair","whirl is anchor of direction-variant pair","high","execution-pattern rule"
"whirl","front-spin-dex","base_trick=whirl","high","base_trick mapping"
"whirl","whirl-rotational-topology","base_trick=whirl","high","topology heuristic"
"whirling_butterfly","butterfly-wing-topology","base_trick=butterfly","high","topology heuristic"
"whirling_butterfly","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"whirling_butterfly","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_butterfly","wing-motion-dex","base_trick=butterfly","high","base_trick mapping"
"whirling_gyro_mirage","gyro-family","modifier_link=gyro","high","freestyle_trick_modifier_links"
"whirling_gyro_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"whirling_gyro_mirage","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_paradox_mirage","paradox-family","modifier_link=paradox","high","freestyle_trick_modifier_links"
"whirling_paradox_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"whirling_paradox_mirage","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_pickup","pickup-topology","base_trick=pickup","high","topology heuristic"
"whirling_pickup","under-foot-scoop","base_trick=pickup","high","base_trick mapping"
"whirling_pickup","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_rake","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_rev_whirl","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_swirl","back-spin-dex","base_trick=swirl","high","base_trick mapping"
"whirling_swirl","swirl-rotational-topology","base_trick=swirl","high","topology heuristic"
"whirling_swirl","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"whirling_whirl","front-spin-dex","base_trick=whirl","high","base_trick mapping"
"whirling_whirl","whirl-rotational-topology","base_trick=whirl","high","topology heuristic"
"whirling_whirl","whirling-family","modifier_link=whirling","high","freestyle_trick_modifier_links"
"witchdoctor","atomic-family","modifier_link=atomic","high","freestyle_trick_modifier_links"
"witchdoctor","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"witchdoctor","mirage-topology","base_trick=mirage","high","topology heuristic"
"witchdoctor","no-plant-while-symposium","modifier_link=symposium","high","execution-pattern rule"
"witchdoctor","symposium-family","modifier_link=symposium","high","freestyle_trick_modifier_links"
"yoda","butterfly-wing-topology","base_trick=butterfly","high","topology heuristic"
"yoda","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"yoda","wing-motion-dex","base_trick=butterfly","high","base_trick mapping"
"zulu_butterfly","butterfly-wing-topology","base_trick=butterfly","high","topology heuristic"
"zulu_butterfly","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"zulu_butterfly","wing-motion-dex","base_trick=butterfly","high","base_trick mapping"
"zulu_clipper","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"zulu_drifter","drifter-miraging-clipper-topology","base_trick=drifter","high","topology heuristic"
"zulu_eclipse","clipper-ending","compound terminates in clipper_stall via wing-motion or canonical-name pattern","medium","canonical-name heuristic"
"zulu_illusion","hippy-out-dex","base_trick=illusion","high","base_trick mapping"
"zulu_illusion","illusion-topology","base_trick=illusion","high","topology heuristic"
"zulu_legover","leggy-pass","base_trick=legover","high","base_trick mapping"
"zulu_legover","legover-topology","base_trick=legover","high","topology heuristic"
"zulu_mirage","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"zulu_mirage","mirage-topology","base_trick=mirage","high","topology heuristic"
"zulu_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"zulu_osis","osis-rotational-topology","base_trick=osis","high","topology heuristic"
"zulu_paradox_drifter","drifter-miraging-clipper-topology","base_trick=drifter","high","topology heuristic"
"zulu_paradox_drifter","paradox-family","modifier_link=paradox","high","freestyle_trick_modifier_links"
"zulu_paradox_mirage","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"zulu_paradox_mirage","mirage-topology","base_trick=mirage","high","topology heuristic"
"zulu_paradox_mirage","paradox-family","modifier_link=paradox","high","freestyle_trick_modifier_links"
"zulu_paradox_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"zulu_pickup","pickup-topology","base_trick=pickup","high","topology heuristic"
"zulu_pickup","under-foot-scoop","base_trick=pickup","high","base_trick mapping"
"zulu_symposium_mirage","hippy-in-dex","base_trick=mirage","high","base_trick mapping"
"zulu_symposium_mirage","mirage-topology","base_trick=mirage","high","topology heuristic"
"zulu_symposium_mirage","no-plant-while-symposium","modifier_link=symposium","high","execution-pattern rule"
"zulu_symposium_mirage","symposium-family","modifier_link=symposium","high","freestyle_trick_modifier_links"
"zulu_symposium_mirage","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"zulu_toe_stall","toe-ending","compound terminates in toe_stall via canonical-name pattern","medium","canonical-name heuristic"
"zulu_whirl","front-spin-dex","base_trick=whirl","high","base_trick mapping"
"zulu_whirl","whirl-rotational-topology","base_trick=whirl","high","topology heuristic"
