"canonical_slug","display_name","source","source_file","source_adds","derived_adds","add_formula","symbolic_notation_raw","parsed_symbol_sequence","derived_symbolic_family","derived_topology_family","doctrine_status","first_class","curator_review_needed","publication_status","unresolved_questions","provenance_notes","parser_notes","review_status"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","2","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","7","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","2","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"frigidosis","Frigidosis","fborg","fborg-1add.txt","1","","dex(1) + stall(1) --> 1 ADD (folk reduced; canonical decomposition deferred)","","","","","pending","false","true","observational","Canonical Jobs notation; whether the ""freeze without spin"" qualifier counts as a distinct atom or a positional cue on inside-delay.","pt11 Red consultation deferred this trick","pt11-deferred per project_freestyle_state memory (Frigidosis decomposition Red to look into; not yet settled).",""
"double-spin","Double Spin","fborg","fborg-2add.txt","2","","body(1) + body(1) --> 2 ADDs","[BOD] [BOD]","","","","pending","false","true","observational","Is double-spin a canonical 2-ADD trick or strictly a modifier on body-spin? Live DB classification shifted; spreadsheet intake preserves both possibilities.","","Multiplicity compound (two spins). Per pt8 multiplicity rule and project_freestyle_state, double-spin was reclassified as a modifier 2026-05-19. Treated here as observational intake.",""
"dragon","Dragon","fborg","fborg-2add.txt","2","","cross-body(1) + stall(1) --> 2 ADDs","","","","","hedged","false","true","observational","Is Dragon a distinct canonical trick or an alias for a cross-body outside stall variant?","","Folk-named cross-body outside delay. Source description is brief; specialized variant.",""
"dragonfly-kick","Dragonfly Kick","fborg","fborg-2add.txt","2","","flying(1) + dex(1) --> 2 ADDs","","","","","pending","false","true","observational","Whether the dex precedes or follows the flying body action structurally.","curator interpretation 2026-05-21","Per curator adjudication 2026-05-21: flying(1) + dex(1) → 2 ADDs; first_class=false for now (observational/foundation intake only).",""
"flapper","Flapper","fborg","fborg-2add.txt","2","","cross-body(1) + unusual surface(1) --> 2 ADDs","","","","","hedged","false","true","observational","Distinction between Flapper (kick) and pt6-ruled Flapper Stall (3 ADD).","","pt6 ruled Flapper Stall = 3 ADD; this 2-ADD entry is the kick form. Source treats them as distinct.",""
"flying-clipper","Flying Clipper","fborg","fborg-2add.txt","2","","flying(1) + cross-body(1) --> 2 ADDs","","","","","settled","false","true","candidate","Canonical naming preference: Flying Clipper vs Jester.","","Body-flying variant of Clipper Kick. Sibling alias ""Jester"" preserved.",""
"hop-over","Hop Over","fborg","fborg-2add.txt","2","","body(1) + stall(1) --> 2 ADDs","","","","","settled","false","true","candidate","Whether ""Hop Over"" is a canonical trick or an instructional technique alias for a body-over-inside-delay.","","Technique-focused 2-ADD body-flying-over-stall trick.",""
"knee-clipper","Knee Clipper","fborg","fborg-2add.txt","2","","flying(1) + cross-body(1) --> 2 ADDs","","","","","settled","false","true","candidate","","","Body-flying clipper variant with knee position.",""
"pendulum","Pendulum","fborg","fborg-2add.txt","2","","stall(1) + dex(1) --> 2 ADDs","","","","","hedged","false","true","observational","Whether Pendulum + Rake should be canonical or remain folk-named technique entries.","","Swing-element compound; descending-arc technique. Sibling Rake is the reverse-direction companion (per Sprint 6 in resolved formulas; FM lists rake at 3 ADD vs IFPA 2).",""
"probe","Probe","fborg","fborg-2add.txt","2","","cross-body(1) + stall(1) --> 2 ADDs","","","","","hedged","false","true","observational","Whether Probe is a canonical trick or a folk name for a blind-set clipper variant.","","Specialized clipper-stall variant with blind shoulder-set entry. Historical/observational; not in live DB.",""
"rake","Rake","fborg","fborg-2add.txt","2","","stall(1) + dex(1) --> 2 ADDs","","","","","hedged","false","true","observational","ADD divergence: IFPA 2 vs FM 3.","","Reverse-direction companion to Pendulum (per Sprint 6 resolved formulas). FootbagMoves lists rake at 3 ADD; IFPA treats it as 2 per swing-element doctrine. Red review pending per resolved-formulas provenance.",""
"toe-clipper","Toe Clipper","fborg","fborg-2add.txt","2","","flying(1) + cross-body(1) --> 2 ADDs","","","","","settled","false","true","candidate","","","Body-flying clipper variant with toe contact.",""
"walk-over","Walk Over","fborg","fborg-2add.txt","2","","stall(1) + dex(1) --> 2 ADDs","","","","","settled","false","true","candidate","Whether Walk Over is canonical or instructional.","","Ground-stall walk-over technique. Sibling to Hop Over.",""
"wrap","Wrap","fborg","fborg-2add.txt","2","","stall(1) + dex(1) --> 2 ADDs","","","","","hedged","false","true","observational","Whether Wrap is a canonical trick or an instructional wrap-around mechanic.","","Specialized wrap-around technique; not in live DB.",""
"butterfly-kick","Butterfly Kick","fborg","fborg-3add.txt","3","","flying(1) + dex(1) + xbody(1) --> 3 ADDs","SET > JUMP [BOD] > SAME or OP OUT [DEX] > OP CLIP [XBD]","","","","hedged","false","true","observational","Whether Butterfly Kick is a canonical trick or a body-flying variant alias.","","Body-flying butterfly variant. No stall terminator. Observational.",""
"double-pickup","Double Pickup","fborg","fborg-3add.txt","3","","dex(1) + dex(1) + stall(1) --> 3 ADDs","CLIP > OP IN [DEX] > SAME IN [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Whether Double Pickup is a canonical trick or a clipper-set variant of DATW.","","Clipper-set double-dex pickup variant.",""
"double-switch-over","Double Switch-Over","fborg","fborg-3add.txt","3","","dex(1) + dex(1) + stall(1) --> 3 ADDs","SET > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Whether Double Switch-Over is canonical or a doubling alias.","","Double-dex legover variant.",""
"miraging-pincher","Miraging Pincher","fborg","fborg-3add.txt","3","","miraging(+1) + pincher(2) --> 3 ADDs","CLIP > OP IN [DEX] > OP PINCHER [UNS] [DEL]","","","","hedged","false","true","observational","Whether miraging+pincher or stepping+squeeze is the canonical decomposition framing.","","Miraging modifier on pincher base. Alternate name ""Stepping op Squeeze"" preserved.",""
"triple-spin","Triple Spin","fborg","fborg-3add.txt","3","","body(1) + body(1) + body(1) --> 3 ADDs","[BOD] [BOD] [BOD]","","","","pending","false","true","observational","Whether triple-spin is a canonical 3-ADD trick or strictly a modifier on body-spin.","","Multiplicity compound (three spins). Like double-spin, may be modifier rather than canonical trick.",""
"fairy-clipper","Fairy Clipper","fborg","fborg-3add.txt","3","","fairy(+1?) + clipper-stall(2) --> 3 ADDs","TOE > SAME OUT [DEX] > SAME CLIP [XBD] [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","Fairy modifier compound. pt12 Q4 batch open: fairy-as-modifier status unresolved.",""
"reverse-magellan","Reverse Magellan","fborg","fborg-3add.txt","3","","fairy(+1?) + same-pickup(2) --> 3 ADDs","TOE > SAME OUT [DEX] (plant) > SAME IN [DEX] > SAME TOE [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","pt12 Q4 batch open. Alternate name ""Fairy Same Pickup"" preserved.",""
"fairy-same-side-mirage","Fairy Same Side Mirage","fborg","fborg-3add.txt","3","","fairy(+1?) + ss-mirage(2) --> 3 ADDs","TOE > SAME OUT [DEX] (plant) > SAME IN [DEX] > OP TOE [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","pt12 Q4 batch open.",""
"fairy-leg-over","Fairy Leg Over","fborg","fborg-3add.txt","3","","fairy(+1?) + legover(2) --> 3 ADDs","TOE > SAME OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL].","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","pt12 Q4 batch open.",""
"pixie-opposite-clipper","Pixie Opposite Clipper","fborg","fborg-3add.txt","3","","pixie(+1) + clipper-stall(2) --> 3 ADDs","TOE > SAME IN [DEX] > OP CLIP [XBD] [DEL]","","","","settled","false","false","candidate","","","Pixie modifier with opposite-side clipper terminator.",""
"pixie-same-clipper","Pixie Same Clipper","fborg","fborg-3add.txt","3","","pixie(+1) + clipper-stall(2) --> 3 ADDs","TOE > SAME IN [DEX] > SAME CLIP [XBD] [DEL]","","","","settled","false","false","candidate","","","Pixie modifier with same-side clipper terminator.",""
"pixie-same-side-illusion","Pixie Same Side Illusion","fborg","fborg-3add.txt","3","","pixie(+1) + ss-illusion(2) --> 3 ADDs","TOE > SAME IN [DEX] (plant) > SAME OUT [DEX] > OP TOE [DEL]","","","","settled","false","false","candidate","","","Pixie modifier with same-side illusion variant. Less common.",""
"pogo-pickup","Pogo Pickup","fborg","fborg-3add.txt","3","","pogo(+0) + double-pickup(?) --> 3 ADDs","CLIP > (NO PLANT WHILE) OP IN [DEX] > OP IN [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Whether pogo-pickup is a canonical trick or a no-plant variant of double-pickup.","","Pogo is a set per pt2+pt6 (no ADD bonus). Decomposition framing pending.",""
"spyro-illusion","Spyro Illusion","fborg","fborg-3add.txt","3","","spyro(+1?) + illusion(2) --> 3 ADDs","CLIP > (back) SPIN [BOD] > SAME OUT [DEX] > OP TOE [DEL]","","","","hedged","false","true","observational","Spyro-as-modifier status.","","pt1+pt2 Spyro = Gyro family standalone body element. Spyro-as-modifier not formally adjudicated. Alt notation: TOE > (back) SPIN [BOD] > OP OUT [DEX] > OP TOE [DEL].",""
"paralax","Paralax","fborg","fborg-3add.txt","3","","spyro(+1?) + legover(2) --> 3 ADDs","CLIP > (back) SPIN [BOD] > SAME OUT [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Spyro-as-modifier status.","","Alt name ""Spyro Legover"" preserved. Alt notation: TOE > (back) SPIN [BOD] > OP OUT [DEX] > SAME TOE [DEL].",""
"spyro-mirage","Spyro Mirage","fborg","fborg-3add.txt","3","","spyro(+1?) + mirage(2) --> 3 ADDs","CLIP > (back) SPIN [BOD] > SAME IN [DEX] > OP TOE [DEL]","","","","hedged","false","true","observational","Spyro-as-modifier status.","","Alt notation: TOE > (back) SPIN [BOD] > OP IN [DEX] > OP TOE [DEL].",""
"pandora","Pandora","fborg","fborg-3add.txt","3","","spyro(+1?) + pickup(2) --> 3 ADDs","CLIP > (back) SPIN [BOD] > SAME IN [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Spyro-as-modifier status.","","Alt name ""Spyro Pickup"" preserved. Alt notation: TOE > (back) SPIN [BOD] > OP IN [DEX] > SAME TOE [DEL].",""
"pogo-butterfly","Pogo Butterfly","fborg","fborg-4add.txt","4","","pogo(+0) + butterfly(3) + ?--> 4 ADDs","CLIP > (NO PLANT WHILE) OP IN [DEX] [BOD] > OP OUT [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics + no-plant-while qualifier interaction; canonical decomposition framing.","","",""
"hop-over-swirl","Hop Over Swirl","fborg","fborg-4add.txt","4","","flying(1) + swirl(3) --> 4 ADDs","INSIDE > (JUMP) [BOD] > OP SWIRL [DEX] > SAME CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Whether Hop Over Swirl is a canonical trick or a hop-over-into-swirl variant.","","",""
"double-around-the-world-heel","Double Around the World Heel","fborg","fborg-4add.txt","4","","dex(1) + dex(1) + unusual surface(1) + stall(1) --> 4 ADDs","TOE > SAME IN/OUT [DEX] > SAME IN/OUT [DEX] > SAME HEEL [UNS] [DEL]","","","","hedged","false","true","observational","Whether DATW-heel is a canonical trick or a heel-stall variant of DATW.","","",""
"paradox-blur","Paradox Blur","fborg","fborg-4add.txt","4","","paradox(+1) + blur(3?) --> 4 ADDs","CLIP > SAME IN [PDX] [DEX] > OP IN [DEX] > OP TOE [DEL]","","","","hedged","false","true","observational","Resolve which 'blur' sense Paradox Blur builds on (clipper-set stepping+paradox vs toe-set quantum).","","Paradox applied to a 'blur' base. Blur polysemy: this 'blur' is the QUANTUM sense (toe-set blur = quantum mirage), distinct from the clipper-set 'blurry' = stepping+paradox sense. Both readings are historically real; not the same operator. AMBIGUOUS: which 'blur' base — clipper-set (stepping+paradox) or toe-set (quantum)? The notation is clipper-set, suggesting the stepping+paradox sense, but the base ADD is unresolved.",""
"leg-over-flapper-stall","Leg-Over Flapper Stall","fborg","fborg-4add.txt","4","","dex(1) + flapper-stall(3) --> 4 ADDs","TOE > OP OUT [DEX] > OP SOLE [XBD] [UNS] [DEL]","","","","hedged","false","true","observational","Whether Leg-Over Flapper Stall is canonical or a flapper-finish variant of butterfly.","","",""
"toe-double-drifter","Toe Double Drifter","fborg","fborg-4add.txt","4","","dex(1) + dex(1) + xbody(1) + stall(1) --> 4 ADDs","TOE > OP IN [DEX] > SAME IN [DEX] > SAME CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Toe-set double-drifter naming convention.","","",""
"toe-whirr","Toe Whirr","fborg","fborg-4add.txt","4","","dex(1) + dex(1) + xbody(1) + stall(1) --> 4 ADDs","TOE > OP IN [DEX] > SAME IN [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Toe-set whirr (double-whirl) variant.","","",""
"triple-around-the-world","Triple Around The World","fborg","fborg-4add.txt","4","","dex(1) + dex(1) + dex(1) + stall(1) --> 4 ADDs","TOE > SAME IN/OUT [DEX] > SAME IN/OUT [DEX] > SAME IN/OUT [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Whether Triple ATW is canonical 4-ADD trick or strictly a multiplicity modifier alias.","","",""
"fairy-drifter","Fairy Drifter","fborg","fborg-4add.txt","4","","fairy(+1?) + drifter(3) --> 4 ADDs","TOE > SAME OUT [DEX] > OP IN [DEX] > SAME CLIP [XBD] [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"fairy-butterfly","Fairy Butterfly","fborg","fborg-4add.txt","4","","fairy(+1?) + butterfly(3) --> 4 ADDs","TOE > SAME OUT [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL].","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"fairy-same-side-whirl","Fairy Same Side Whirl","fborg","fborg-4add.txt","4","","fairy(+1?) + ss-whirl(3) --> 4 ADDs","TOE > SAME OUT [DEX] (plant) > SAME IN [DEX] > OP CLIP [XBD] [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"fairy-merkon","Fairy Merkon","fborg","fborg-4add.txt","4","","fairy(+1?) + merkon(3) --> 4 ADDs","TOE > SAME OUT [DEX] > (back) SPIN [BOD] > SAME OUT [DEX] > SAME TOE [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"fairy-spyro-mirage","Fairy Spyro Mirage","fborg","fborg-4add.txt","4","","fairy(+1?) + spyro-mirage(3?) --> 4 ADDs","TOE > SAME OUT [DEX] > (back) SPIN [BOD] > OP IN [DEX] > OP TOE [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"fairy-whirl","Fairy Whirl","fborg","fborg-4add.txt","4","","fairy(+1?) + whirl(3) --> 4 ADDs","TOE > SAME OUT [DEX] > OP IN [DEX] > OP CLIP [XBD] [DEL]","","","","pending","false","true","observational","Fairy modifier ADD weight pending pt12 Q4 batch.","","",""
"pogo-paradox-mirage","Pogo Paradox Mirage","fborg","fborg-4add.txt","4","","pogo(+?) + paradox(+1) + mirage(2) --> 4 ADDs","CLIP > (no plant while) OP IN [DEX] > OP IN [DEX] [BOD] > OP TOE [DEL]","","","","hedged","false","true","observational","Pogo modifier + paradox compositional reading.","","",""
"spinning-butterfly-kick","Spinning Butterfly Kick","fborg","fborg-4add.txt","4","","spinning(+1) + butterfly-kick(3) --> 4 ADDs","CLIP > (back) SPIN [BOD] > JUMP [BOD] > OP OUT [DEX] > OP CLIP [XBD]","","","","hedged","false","true","observational","Kick-form variant (no stall terminator); canonical-trick status.","","",""
"spyro-whirl","Spyro Whirl","fborg","fborg-4add.txt","4","","spyro(+1?) + whirl(3) --> 4 ADDs","CLIP > (back) SPIN [BOD] > SAME IN [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Spyro-as-modifier status not formally adjudicated.","","",""
"stepping-opposite-reaper","Stepping Opposite Reaper","fborg","fborg-4add.txt","4","","stepping(+1) + reaper(3) --> 4 ADDs","CLIP > OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Reaper base is UNRESOLVED_COMPOUNDS member (orphan post-clipper-stall-family retirement); compound status pending.","","",""
"stepping-opposite-side-reverse-whirl","Stepping Opposite Side Reverse Whirl","fborg","fborg-4add.txt","4","","stepping(+1) + reverse-whirl(3) --> 4 ADDs","CLIP > OP IN [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Notation conflict: source notation matches Ripwalk byte-for-byte but description specifies reverse-whirl; ambiguity unresolved.","","",""
"double-blender","Double Blender","fborg","fborg-5add.txt","5","","dex(1) + blender(4) --> 5 ADDs","SET > OP IN [DEX] > OP IN [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Whether Double Blender is a canonical trick or a doubled-dex blender variant.","","",""
"pogo-barfly","Pogo Barfly","fborg","fborg-5add.txt","5","","pogo(+0) + barfly(4) --> 5 ADDs","CLIP > (no plant while) OP IN [DEX] > OP OUT [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics + no-plant-while interaction.","","",""
"pogo-paradox-barrage","Pogo Paradox Barrage","fborg","fborg-5add.txt","5","","pogo(+0) + paradox-barrage(4) --> 5 ADDs","CLIP > (no plant while) OP IN [DEX] > OP IN [PDX] [DEX] > SAME IN [DEX] > OP TOE [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics.","","",""
"pogo-paradox-drifter","Pogo Paradox Drifter","fborg","fborg-5add.txt","5","","pogo(+0) + paradox-drifter(4) --> 5 ADDs","CLIP > (no plant while) OP IN [DEX] > OP IN [PDX] [DEX] > SAME CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics.","","",""
"pogo-paradox-whirl","Pogo Paradox Whirl","fborg","fborg-5add.txt","5","","pogo(+0) + paradox-whirl(4) --> 5 ADDs","CLIP > (no plant while) OP IN [DEX] > OP IN [PDX] [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics.","","",""
"paradox-blurry-whirl","Paradox Blurry Whirl","fborg","fborg-5add.txt","5","","paradox(+1) + blurry-whirl(5?) --> 5 ADDs","CLIP > SAME IN [DEX] [BOD] > OP IN [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Confirm whether the explicit reading carries a doubled paradox operator.","","Paradox applied to a blurry-whirl base. Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other. Naming ambiguity: 'Paradox Blurry Whirl' vs 'Paradox Stepping Paradox Whirl' — the doubled paradox in the explicit reading needs curator confirmation.",""
"blistering-whirl","Blistering Whirl","fborg","fborg-5add.txt","5","","blistering(+?) + whirl(3) --> 5 ADDs","CLIP > OP IN [DEX] > (back) SPIN [BOD] > OP IN [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","false","observational","","","Red 2026-05-15: blistering set = gyro whirling set. Source describes as ""whirling gyro whirl"".",""
"symposium-blizzard","Symposium Blizzard","fborg","fborg-5add.txt","5","","stepping(+1) + symposium(+1) + illusion(2) --> 5 ADDs","CLIP > OP IN [DEX] > (NO PLANT WHILE) OP OUT [BOD] [DEX] [BOD] > OP TOE [DEL]","","","","hedged","false","true","observational","Double-[BOD] notation; symposium + blurry/stepping stacking.","","",""
"symposium-blur","Symposium Blur","fborg","fborg-5add.txt","5","","stepping(+1) + symposium(+1) + paradox(+1) + mirage(2) --> 5 ADDs","CLIP > OP IN [DEX] > (NO PLANT WHILE) OP IN/OUT [DEX] [BOD] [BOD] > OP TOE [DEL]","","","","hedged","false","false","observational","Double-[BOD] notation; symposium + paradox + blurry/stepping stacking.","","Structural reading: Stepping Symposium Paradox Mirage (a symposium-bearing Blur). Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other.",""
"nuclear-whirl","Nuclear Whirl","fborg","fborg-5add.txt","5","","nuclear(+2) + whirl(3) --> 5 ADDs","CLIP > SAME OUT [PDX] [DEX] > OP IN [DEX] > OP CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Nuclear modifier on whirl base; nuclear = +2 per pt10.","","",""
"pogo-paradox-eggbeater","Pogo Paradox Eggbeater","fborg","fborg-5add.txt","5","","pogo(+0) + paradox-eggbeater(4) --> 5 ADDs","CLIP > (no plant while) OP IN [DEX] > OP OUT [PDX] [DEX] > OP OUT [DEX] > SAME TOE [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics.","","",""
"shooting-mirage","Shooting Mirage","fborg","fborg-5add.txt","5","","stepping(+1) + paradox(+1) + mirage(2) + ?--> 5 ADDs","CLIP > OP IN [DEX] > OP OUT [PDX] [DEX] > OP IN [DEX] > OP TOE [DEL]","","","","hedged","false","true","observational","pt9 ruled shooting = +3 rotational; reconcile with stepping-paradox compositional reading.","","",""
"pogo-paradox-blender","Pogo Paradox Blender","fborg","fborg-6add.txt","6","","pogo(+0) + paradox-blender(5) --> 6 ADDs","CLIP > (no plant while) OP IN [DEX] > OP IN [PDX] [DEX] > (back) SPIN [BOD] > SAME CLIP [XBD] [DEL]","","","","hedged","false","true","observational","Pogo modifier mechanics.","","",""
